video_id,user_unique_id,openness,conscientiousness,extroversion,agreeableness,neuroticism,suspect
7.06966E+18,lang_032,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06906E+18,historyjkinarodowe,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08115E+18,fajrihidayatfajr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0894E+18,quochoitv,High/Medium,High,High,Low,Medium/Low,Low
7.06882E+18,progressivelyright,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.90957E+18,goulas_74,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07237E+18,negeridagelan62,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07025E+18,unlearn16,High/Medium,Low,Low,Normal,High/Medium,High/Medium
7.07078E+18,countdaedalus,High,High/Medium,Medium/Low,Low,Medium/Low,Low
7.09171E+18,arvinhaddad,High,High/Medium,Low/Medium,Low,Medium,Low
7.08191E+18,exhelltator,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.069E+18,teoku24,Low/Medium,Low,Medium,Low,Medium/Low,Medium/Low
7.07459E+18,katopzinfotv,Low/Medium,Low,Low,Low/Normal,Medium,Low
7.068E+18,tcduque21,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06957E+18,whathistory,High,Medium,High,Low,Low,Low/Medium
7.07275E+18,military.gb,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06223E+18,svinteam,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11322E+18,ac2alityespanol,Medium/Low,High,Medium,Normal/Low,Medium/High,High/Medium
7.11329E+18,military_ed1ts_cool,Low/Medium,Low,Medium/Low,Low,Medium/Low,Low
7.06462E+18,zack19192,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.05811E+18,charlesmcbryde,Low/Medium,High,High,Normal,Low,Medium/High
7.06827E+18,miroslavayaroshenko,Medium/Low,Low,Low,Low,Medium/High,Medium/Low
7.07371E+18,theactually,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.04179E+18,callmebelly,Low,Medium/Low,High,High,Medium/High,Medium/High
7.09308E+18,king_franko17,High/Medium,Low,Low,Low/Normal,Medium/High,Low/Medium
7.11388E+18,ac2alityespanol,Medium/High,High,Medium,Low,Medium/Low,Medium/Low
7.0695E+18,abcnews,Medium/High,Low/Medium,Low,Low,Low/Medium,Medium/Low
7.11354E+18,mucoi47,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07322E+18,arthurturaev,Low,Low,Low,Low,Low,Low
7.01887E+18,dzekol.official,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.04158E+18,kojahmetov,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08267E+18,777katusha777,Low,Low/Medium,Low/Medium,Low,Medium/Low,Low/Medium
6.98218E+18,uarmy.now,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06341E+18,bburgerttv,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06268E+18,cristiiiiiii.04,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.01243E+18,military_nl2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06829E+18,andrei_denis_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09283E+18,kokosowy_kokosss,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11256E+18,hdmgeo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0701E+18,treuominieunsocial,Medium/High,Medium,High,Normal,Low/Medium,Medium/High
7.07893E+18,radenwangsagirii,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.98516E+18,alpkocamaz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08945E+18,24hcapnhat_giaitri,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06891E+18,ri_joker21,Medium/Low,Low/Medium,Low,Low/Normal,High,High/Medium
7.05734E+18,insidegeopolitics,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.05276E+18,swadjee_spetsnaz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07645E+18,tcnnew,Low,High/Medium,High,Low,Medium/High,Low
7.04879E+18,insidegeopolitics,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.94859E+18,american_free_legion,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07026E+18,rxzi.co,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.9834E+18,projectroosevelt,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0692E+18,breakwithbaila,Medium/Low,High/Medium,Medium/Low,Low,Medium/High,High/Medium
7.06835E+18,yahoonews,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.05534E+18,goodmorningbadnews,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06906E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0684E+18,adnanabdd,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06878E+18,jaylenn_17,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07316E+18,tospreadawareness_,Low/Medium,Low/Medium,Low/Medium,Low,High/Medium,Medium/High
7.07531E+18,allys1k,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08538E+18,unique.planet,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07352E+18,klitschko,High,High/Medium,Medium,High/Normal,Medium/Low,Medium/Low
7.10056E+18,ksu_0604,Low/Medium,Medium/High,High,Normal,Low/Medium,Medium/High
7.06112E+18,nordicforces,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07092E+18,pablo3994,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06914E+18,draco_didthis,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09653E+18,immigration.check,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06953E+18,ady_adytza23,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08426E+18,unicef_ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06894E+18,greek.edits._,High,Low,Low,Low/Normal,Medium/High,Medium/Low
7.07193E+18,ramzii36,Low/Medium,Medium/Low,Medium,Low,Low/Medium,Medium/Low
7.06863E+18,herathebluestaffy,Low,Low/Medium,Low/Medium,Low,Low/Medium,Low
7.08304E+18,polyakovafan_acc,Medium/High,Medium/Low,Medium/Low,Normal,Medium/Low,High/Medium
7.06869E+18,cristinabuzdugan2020,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08234E+18,unicef_ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06987E+18,sasha_suslina,High/Medium,High/Medium,High,High,Medium/Low,Low
6.8617E+18,lumiik,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07846E+18,david.heath,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08346E+18,alexiconlapepsi,Medium/High,Medium/High,Low/Medium,Normal/Low,Medium/High,Medium/High
7.07348E+18,kseniarichardson,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0696E+18,kissman5t6,Low,Medium,Medium/Low,Low/Normal,High/Medium,High/Medium
7.06881E+18,herathebluestaffy,Medium/High,High/Medium,High,Normal,Low/Medium,Medium/High
7.06864E+18,atjluckocro,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06946E+18,rednhel_24,Low,Low/Medium,Medium,Low,Medium/Low,Low/Medium
7.07171E+18,cicisxn,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.1043E+18,in_ukraine_3,Medium/Low,Low,Low,Low/Normal,Medium/Low,Low/Medium
7.06845E+18,stoptheww3,High/Medium,Low,Low,Low,High/Medium,Medium/High
7.07691E+18,sharkbaybored,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0689E+18,clayfordblade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06989E+18,save.switzerland,Medium/Low,Medium,High,Low,Low/Medium,Medium/Low
7.09052E+18,art.lkate,Low,Low,Low,Low,Low,Low
7.06912E+18,addsdreamssss,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06835E+18,stopthewarforever,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07798E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06908E+18,elizabethella33,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07131E+18,jnesmeralda,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06884E+18,wella143,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06903E+18,crazymations,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07026E+18,ionuteduardo88,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06876E+18,spaghetti_rap,Medium/High,High/Medium,Medium,Low,High,Medium/High
7.06989E+18,rower_blazeja,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07269E+18,kriminellufte,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10801E+18,valentincucu658,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07343E+18,lexanevon,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08488E+18,polyakova_olya,Low,Low,Medium/Low,Low,Medium/High,Medium/Low
7.0693E+18,user2780017621,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06911E+18,secta_geek,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0738E+18,_.ddara._,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0977E+18,yaslimeee1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08133E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06859E+18,onosmith,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06976E+18,stephenbridge8,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06889E+18,music_drm,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07934E+18,katty.boop,Medium/Low,Low,Low,Low,Medium/Low,Low/Medium
7.07384E+18,allys1k,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07031E+18,lewisking007,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06885E+18,dontclickmeimnoob,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07676E+18,i_hate_myself_1.0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06952E+18,anfindis2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07288E+18,lllowqualitymemes10,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07761E+18,klitschko,Low,Low,Low,Normal/Low,Low,Medium/Low
7.06938E+18,cassidysanfilippo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07169E+18,stefandumitrescu87,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06947E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06944E+18,torcha,High/Medium,Medium/Low,Low,Low,Medium/High,Medium/High
7.07428E+18,eurovision.by.kseniia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0694E+18,emilio.profe,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07194E+18,lera.segr,Low,Medium/High,High,Normal,Medium/High,High/Medium
7.06941E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07227E+18,emilio.profe,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06903E+18,foxontherocks,Low/Medium,Low/Medium,Low/Medium,Low,Low/Medium,Low/Medium
7.06951E+18,russa.war.ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07423E+18,_l.vk,Medium/Low,Low,Medium/Low,Low,Medium/High,Medium/High
7.07042E+18,officialantoniolunaph,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06908E+18,scarcitystudiosuk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07675E+18,charlesmcbryde,Low,Low,Low,Normal/Low,Medium/Low,Low/Medium
7.0834E+18,my_system_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06983E+18,yaslimeee1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07146E+18,kissman5t6,Low/Medium,Medium/Low,Medium/Low,Low,Medium/High,High/Medium
7.08199E+18,unicef_ukraine,High,Medium,High,Low,Low,Low/Medium
7.08803E+18,_just._.bxxry_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07418E+18,nadyadorofeeva,Medium/Low,Medium/High,High,Low,Low,Medium
7.07117E+18,imfine.noimnot,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06937E+18,greek.edits._,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0765E+18,ozarkoo,Low,Medium,Low,Low,High,Medium/Low
7.10229E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07081E+18,kissman5t6,Low,Medium/Low,Medium/Low,Normal/Low,Medium/Low,Medium/High
7.0738E+18,feelinganything,Low,Low,Low,Low,Medium/High,Medium/Low
7.08761E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06939E+18,webka_papicha,Low,Low,Medium/Low,Low/Normal,High/Medium,Medium/High
7.07153E+18,kissman5t6,Low,Low/Medium,Low,Normal/Low,High/Medium,High/Medium
7.06913E+18,lyubovromanova,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07117E+18,mrtiktok255,High/Medium,Low,Medium,Low,Medium,Medium/Low
7.07203E+18,finalfantasyenjoyer,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06935E+18,ivar_mk6,Low,Medium/Low,Medium/Low,Low,High/Medium,High/Medium
7.06901E+18,anfindis2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07103E+18,carolinaiervolino5,Low,Low,Medium,Low,Medium/Low,Low/Medium
7.08976E+18,pes_best_player2022,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07003E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07434E+18,eurovision.by.kseniia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08679E+18,milkusinka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07687E+18,ramonwagner.de,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07764E+18,soso_love_football,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07009E+18,valyakaf,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06864E+18,kissman5t6,Low/Medium,Low/Medium,High,High/Normal,Medium/Low,Medium/Low
7.07065E+18,danyliuk_ira,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06895E+18,glerk_b,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07005E+18,nastmartynova,Low/Medium,High,High/Medium,Normal,Low/Medium,Medium/High
7.08578E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06961E+18,manish14581thakur,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07386E+18,fluglagair,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07045E+18,eleanorarae,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06866E+18,samanthabernardo__,Medium/Low,High/Medium,High,Normal,Low/Medium,Medium/High
7.07285E+18,oserena2022,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07542E+18,marie_latte,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.99877E+18,feelniel,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07364E+18,teamsasharescue,Medium/Low,Low,Low,Low,High,Medium/Low
7.08265E+18,dianabobrivets,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.77158E+18,windex..cleaner,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07031E+18,kuyasilenceandlala,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.82111E+18,ttv_cheeks1000,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06953E+18,ronaldo7744551,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06986E+18,douglascosta,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08647E+18,unicef_ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07273E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07061E+18,save.switzerland,High/Medium,High,Medium/Low,Low,Medium/Low,Low
7.07224E+18,anastassia.sia,Medium/Low,Low,Low,Low/Normal,Medium/Low,Medium/Low
7.07198E+18,emileghessen,Low,Low,Low,Low,Medium/Low,Low
7.06942E+18,saberawne,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07103E+18,lilac_alien_art,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08989E+18,nordicforces,Low/Medium,Low/Medium,Low/Medium,Low,Medium/Low,Low
7.0787E+18,klitschko,Medium/High,Medium/Low,Low,High,Medium/Low,Low/Medium
7.06917E+18,herathebluestaffy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06839E+18,sinnskraft,Medium/Low,Low/Medium,Low/Medium,Low,Medium/High,Medium/Low
7.09968E+18,adjaraball,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08124E+18,unicef_ukraine,Low/Medium,Low,Low,Normal/Low,Low/Medium,Low/Medium
7.06908E+18,g9m9p,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08577E+18,emileghessen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0824E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07099E+18,zentosa30,Low,Medium,Medium,Low/Normal,Medium/High,Medium/Low
7.07153E+18,jireland48,Medium/Low,Medium/Low,Low/Medium,Low,Medium/High,Medium/High
7.07468E+18,taras.tolstikov,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06914E+18,thepowerlivestreamer,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06834E+18,nezinaukaparasyt,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06854E+18,ghirlash,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07204E+18,anonymous206956,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07977E+18,razvan_official58,High/Medium,Medium,Low/Medium,Low,Low/Medium,Low
7.07033E+18,va_concept,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06958E+18,icemanviking,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07374E+18,dudugamingro,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06975E+18,katty.boop,Medium/Low,Low/Medium,Medium/Low,Normal/Low,Medium/Low,Medium/High
7.06822E+18,sacdep_hoahau_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07907E+18,montanatucker,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07019E+18,onosmith,Low/Medium,Medium/Low,Low/Medium,Low,Medium/High,Low/Medium
7.07018E+18,negrotjay06,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06902E+18,_.jxke_.07,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07473E+18,anonymous206956,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08389E+18,conceimix,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06897E+18,maevaasully,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08636E+18,olgaladyart,Low/Medium,Low,Medium/Low,Low,Medium/Low,Low/Medium
7.08629E+18,orimfin,Low,High,High/Medium,Normal,Low/Medium,Medium/High
7.07316E+18,_l.vk,Low,Low,Medium/Low,Low,Medium/Low,Low/Medium
7.07239E+18,klitschko,High/Medium,High,High,High,Low,Low
7.08726E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07315E+18,evgeshka_top,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06887E+18,b_p493,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09822E+18,natsl4t,Low,Medium,Medium,Low,Medium/Low,Low/Medium
7.08682E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06997E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06987E+18,alex.art95,High,High/Medium,High,Low,Low,Low
7.08462E+18,maria_viasilvia,Low/Medium,Low/Medium,Medium,Low,Low/Medium,Medium/Low
7.07097E+18,kvittkova,Medium/Low,Medium,High/Medium,Low,Medium/High,High/Medium
7.06924E+18,meynardmacol,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06905E+18,xx_igs_xx,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06838E+18,flix.racing,Low,High,High/Medium,Normal,High,High/Medium
7.07179E+18,nuengubasok,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09158E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0693E+18,.laeson,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06832E+18,rigarooftops,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06871E+18,familyguy_writer,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06966E+18,kevinschmidt7,Medium/High,Low/Medium,Medium,Low,Medium/High,High/Medium
7.06951E+18,.cloudsaddizs,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07039E+18,stopdwarnow,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09572E+18,drawings_by_maty,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07838E+18,therealalexandrabillings,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07281E+18,jonglerankyl,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06849E+18,stonyboot,Medium/High,High/Medium,Medium/Low,Low,Medium/Low,Medium/Low
7.06849E+18,rua_2205,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08831E+18,polyakovafan_acc,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07644E+18,nevsimalbrittany,High,Low,Low,Normal/Low,Medium/Low,Low/Medium
7.06866E+18,charredruby,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07084E+18,kissman5t6,Low/Medium,Medium,High,High,High/Medium,High/Medium
7.0795E+18,moneykristina,Low,Medium/Low,High/Medium,Normal,High,High
7.07171E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07021E+18,alina_oleksiienko,Low,Low/Medium,Medium/Low,Low,Medium/Low,Low/Medium
7.07121E+18,uarofl,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07016E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06836E+18,future_millionaires,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08166E+18,dereineaushamburg159,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08301E+18,emileghessen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0684E+18,canimyandii,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07051E+18,neo_locco,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06861E+18,beard_boy_ajju,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06868E+18,h_ormerod,Low,Low,Medium,Normal,Low,Medium/High
7.09337E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06829E+18,aviation_enthousiast,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08501E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07042E+18,radu1987,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.89802E+18,razmiktamada,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08834E+18,unicef_ukraine,Low,High,Low/Medium,Low,Medium/Low,Low
7.06949E+18,colato95,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07129E+18,mureejamaukas,Low,Medium,Medium,Low,Low,Low/Medium
7.06965E+18,alex_slava1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07017E+18,paparazzi_tiktok0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07124E+18,187.finn,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07465E+18,klitschko,High,Medium/High,High,Low,Low,Low
7.06888E+18,anna.skakodub,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0695E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0828E+18,d_patton21,Low,High,Medium/High,Low,Medium/High,High/Medium
7.10393E+18,unicef_ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.96142E+18,silvesterchen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08205E+18,hhhharakiri,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07165E+18,nina.elenchuk,High/Medium,High,High,Low,Low/Medium,Low
7.08263E+18,olgaladyart,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06982E+18,torcha,Medium/Low,High,Medium/Low,Normal/High,Medium/Low,Medium/Low
7.06969E+18,rei_xxxviii,Low,Low,Low/Medium,Low,Medium/High,Medium/Low
7.08867E+18,unicef_ukraine,Low/Medium,Low,Low,Low,Medium/Low,Low
7.07041E+18,paok.independent,Low,Medium,Low,Low,Medium/High,Low/Medium
7.0828E+18,lovetaetae01,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08398E+18,laniushkka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07092E+18,martinakatavic,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06896E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07022E+18,acelalexmarian,Low/Medium,High/Medium,High,Low,Medium/High,Low
7.07237E+18,kissman5t6,Medium/Low,High/Medium,High,High,Low/Medium,Low/Medium
7.07309E+18,kissman5t6,Low/Medium,Low/Medium,Medium/Low,Low,Low/Medium,Low/Medium
7.06831E+18,aksymitrofanova,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08429E+18,gerlachvera,Low/Medium,Medium,Medium,Normal,Medium/Low,Medium/High
7.07716E+18,li_kostyakina,Low,Medium,High,Low,Medium/Low,Low/Medium
7.0962E+18,eurovision.by.kseniia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0788E+18,anonymous206956,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0709E+18,marijanapuljak,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0857E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08506E+18,lucas_mutd,High/Medium,Low/Medium,Medium/Low,Low,High,Medium/High
7.07597E+18,kristinakorbs,Low/Medium,High,High,Low,Low/Medium,Low
7.07217E+18,sensualblondie,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06977E+18,programma_a_fan,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09249E+18,notalinafr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.90767E+18,keepleft1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
